timestamp,user,message
Tue Apr 07 01:08:14 PDT 2009,ashdonaldson,"@breezyskies I did the PET course last time I was in SF. OK on theory (which I knew), not so good on tools (what I was after)"
Tue Apr 07 01:08:14 PDT 2009,abeeken,@barryearnshaw @pezholio My Achilles heel for spending is X DVD's for �20 in HMV
Tue Apr 07 01:08:16 PDT 2009,mrpaulb,AppleTV has died  dreading diagnosis
Tue Apr 07 01:08:19 PDT 2009,LOweeee,is not looking forward to class and work tomorrow.
Tue Apr 07 01:08:23 PDT 2009,chrsfrwll,A day negotiating wth insurers after spilling beer on my laptop last night.  Probably to no avail.
Tue Apr 07 01:08:25 PDT 2009,sugarghc,nobody is talking to me
Tue Apr 07 01:08:28 PDT 2009,metaljustgotgay,Just woke up
Tue Apr 07 01:08:33 PDT 2009,happymikipower,BKK has protest  maybe Ho Chi Minn City?!
Tue Apr 07 01:08:45 PDT 2009,susanlam,i'm hella breaking out
Tue Apr 07 01:08:46 PDT 2009,lisacherie,is probably sick. FFS.
Tue Apr 07 01:08:48 PDT 2009,christy_leigh,is poorly sick
Tue Apr 07 01:08:56 PDT 2009,h0uz3,"@corienb Kutner's gone?? Really have to see the new episodes, urgently! But they aren't available on DVD yet."
Tue Apr 07 01:09:00 PDT 2009,jkaine11,"goodnight nobody, since i have no followers nobody can see me say this"
Tue Apr 07 01:09:00 PDT 2009,simpixels,Darn! Forgot that tonight's shoot was postponed. Will be at a loose end now!&quot;
Tue Apr 07 01:09:07 PDT 2009,pauly,Amazon mp3 downloads down to 29p So much for my 10%  Cheers @jodiedoubleday http://tinyurl.com/dg5qtg
Tue Apr 07 01:09:07 PDT 2009,georgiesaid,@LadyLDN I hope you feel better soon  Being ill is no fun at all.
Tue Apr 07 01:09:07 PDT 2009,sarahholguin,is finally home after a shitty day at work doing floorset......
Tue Apr 07 01:09:13 PDT 2009,SarCoop,maybe an insomniac.. or just nocturnal
Tue Apr 07 01:09:16 PDT 2009,LGREDSTAR,@eliteforce - I have been told by friends that constantly circle the globe that the flight from the UK to downunder is the worst ever!
Tue Apr 07 01:09:14 PDT 2009,joelyuk,"In a queue for a ticket at Phantasialand. Looks busy, school holidays ftl. Silver Mine and Winjas Fear are closed too"
Tue Apr 07 01:09:35 PDT 2009,CashiToHo,"@cherrytreerec oh man, i can't see the vid.  its ot available in my country."
Tue Apr 07 01:09:45 PDT 2009,nurainiffah,Tryin to take a nap. I can't sleep!!
Tue Apr 07 01:09:52 PDT 2009,meganwolfe,@bivancamp Did you update iTunes to the new version b4 you lost it? New software update killed my ipod.
Tue Apr 07 01:09:53 PDT 2009,fefleur,wondering where the sunshine went
Tue Apr 07 01:09:53 PDT 2009,toddler82uk,just got up and nappy very wet and split at the back  going for a nice baby bath and then back in nappies i go
Tue Apr 07 01:09:58 PDT 2009,emmelemzi,@honeymunchkin My anger is getting bigger for every minute that goes by. I got some uglycomments on one of my videos.
Tue Apr 07 01:10:08 PDT 2009,bepcurran,Today is the day the government kills us all
Tue Apr 07 01:10:15 PDT 2009,toughcity,haven't talk with aaliyah love in a few  miss her some. wife says to thank her for the mags she sent us ;)
Tue Apr 07 01:10:22 PDT 2009,miss_tattoo,@newkidsfan awwwww ur gunna make me cry!  i miss him so much! he has blessed me w/ so much love and memories...
Tue Apr 07 01:10:24 PDT 2009,rach2718,"@dottedwithearts lol, i still gotta work. always do"
Tue Apr 07 01:10:26 PDT 2009,tansykat,finished everything she needs to do at work tonight.  Ugh...three hours of nothing coming up...
Tue Apr 07 01:10:29 PDT 2009,Chelsicka,I wish this was easier. Or that you got the hint. booooo
Tue Apr 07 01:10:36 PDT 2009,Carolke,Good morning! Can't believe this is my last week in London  But I will be back in the Marketingworld of London for sure!
Tue Apr 07 01:10:39 PDT 2009,Kndralectrocute,im boring  i really dont understand how to use this
Tue Apr 07 01:10:40 PDT 2009,kellyrose,@cathrynscott thank you - nor me
Tue Apr 07 01:10:41 PDT 2009,mattlightner,has nothing to contribute to a discussion of Angels and Airwaves vs Blink 182
Tue Apr 07 01:10:47 PDT 2009,lindilej,doesn't want him to go
Tue Apr 07 01:10:49 PDT 2009,FenOswin,Just remembered that I've forgotten my best friends birthday
Tue Apr 07 01:10:52 PDT 2009,igjianc,"Awww, Ellie sounds so sick, poor thing"
Tue Apr 07 01:11:21 PDT 2009,Beckkaaa,"Baby, I miss you so much."
Tue Apr 07 01:11:24 PDT 2009,halilmollaoglu,Writing an article (video converters in test). It'll take a long time
Tue Apr 07 01:11:27 PDT 2009,lydkwan,@pietrofelix good luck enduring the tiring journey!
Tue Apr 07 01:11:28 PDT 2009,CVD,About to start the epic drive from Glasgow to Alton Towers. Looks like a rainy few days
Tue Apr 07 01:11:29 PDT 2009,sdjeremiah,at work and tired. doing reports... fun! no not really
Tue Apr 07 01:11:31 PDT 2009,PennySA,Maya is being spayed today.I'm very nervous about it
Tue Apr 07 01:11:34 PDT 2009,kiryn,"thats it!, im folding and getting tweetie for my iphone - #twitteriffic is taking toooo long to update!.  i need grouping &amp; replies."
Tue Apr 07 01:11:40 PDT 2009,kyrabeth,is tired
Tue Apr 07 01:11:46 PDT 2009,fraseyboy,@storycorey But... Its a mac
Tue Apr 07 01:12:12 PDT 2009,corrie_lea18,is going to be a long week! Funeral and work tomorrow!  ***143 JAC***
Tue Apr 07 01:12:12 PDT 2009,laowai,Gonna be a great day: 4 of the 6 members of our team are off
Tue Apr 07 01:12:15 PDT 2009,Acterveld,Woke up and feel like Rubbish  Rest? Or Chill indoors and play Xbox with a cold drink?
Tue Apr 07 01:12:16 PDT 2009,dottedwithearts,@rach2718 oh no that sucks  mike has to work saturday and monday... andrews got from friday till wednesday off the bugger lol
Tue Apr 07 01:12:18 PDT 2009,MarcyLA,"I'm over it, but accutely aware that only Bob will ever know that"
Tue Apr 07 01:12:27 PDT 2009,PauletteParis,"wake up in Paris, but it's grey ..  need more sun !!"
Tue Apr 07 01:12:29 PDT 2009,mrphildog,@peachFUZZ_uk Ah but that's OK you see as it is &quot;to stop da terrorists&quot; and anything that claims to be for that is acceptable.
Tue Apr 07 01:12:32 PDT 2009,nufnuf77,i'm trying to fine friends on twitter...no luck so far
Tue Apr 07 01:12:33 PDT 2009,beckett1,My xbox as finally given up the fight
Tue Apr 07 01:12:35 PDT 2009,justsoren,working on my senior paper
Tue Apr 07 01:12:36 PDT 2009,heythereesydney,ohhh i hate civicsss
Tue Apr 07 01:12:44 PDT 2009,Nelcobra,havent update this in a while bin stuck with my gf during the week. non im bk in class learnin
Tue Apr 07 01:12:49 PDT 2009,chrismevans,Argh.  Driving into London today.  Made a wrong turn at Kings-X - stuck in an extra 30 minutes of logjam traffic
Tue Apr 07 01:12:54 PDT 2009,lachlanhurst,"Nothing beats the cold, damp feeling you get when pulling on a wet pair of knicks"
Tue Apr 07 01:12:56 PDT 2009,LiL_Lullue,yay no work todayyy   but working for the rest of the week  lol
Tue Apr 07 01:12:57 PDT 2009,pjaramirez16,dancing with myself.... I'm not Emo!!! Want to write a song....
Tue Apr 07 01:13:01 PDT 2009,Astroy,I'm ill....i don't like that
Tue Apr 07 01:13:01 PDT 2009,dianabobar,the last season of the hills  what will one do with oneself when it ends?
Tue Apr 07 01:13:10 PDT 2009,Nelcobra,havent update this in a while bin stuck with my gf during the week. now im bk in class learnin
Tue Apr 07 01:13:36 PDT 2009,Connyyy,@ellelovexx haaaaa i want mac &amp; cheese toooooo!!!  hahahaha hey..i still got the one u left here...i guess im making that today Oo lol
Tue Apr 07 01:13:36 PDT 2009,tyrannos00r,Ugh. Back to 40 dollar fill ups at the pump
Tue Apr 07 01:13:39 PDT 2009,moviedrome,"@helenvking I feel for you, commuting on packed trains is hideous"
Tue Apr 07 01:13:39 PDT 2009,teleken,@triner Too bad you couldn't wait another month or so for me to sell mine.
Tue Apr 07 01:13:54 PDT 2009,SusieCreagh,I miss The Glass House  but thankfully pretty much every moment of it has been uploaded onto youtube.
Tue Apr 07 01:14:03 PDT 2009,7Skies,the future is no more as it used to be
Tue Apr 07 01:14:13 PDT 2009,jessicaton,loves her iPhone but hates the fact tjat she needs to charge it often
Tue Apr 07 01:14:19 PDT 2009,colinmercer,Plug on train once again doesnt work
Tue Apr 07 01:14:20 PDT 2009,joacimhagg,@theresev solen var inge varm
Tue Apr 07 01:14:20 PDT 2009,jonsie,waiting for my Cisco IP phone to load
Tue Apr 07 01:14:21 PDT 2009,JackiiAngel,LISTEN TO JONAS BROTHERS i love this band but i come from germany and i can�t see them
Tue Apr 07 01:14:21 PDT 2009,Jessica___xx,@bradhfh Hello! you stoped talking to me  lol
Tue Apr 07 01:14:57 PDT 2009,Squishtof,is even more irritated to find that the patch doesn't even get released properly until tmrw.. whats the point of letting you do it now?!
Tue Apr 07 01:15:00 PDT 2009,RoseStack,@jess22t they have diff camps. gahh they're all rural though. woga woga and bathurst  but they're the best 4 advertising
Tue Apr 07 01:15:10 PDT 2009,suzannee87,"Tried to install a Twitter-application on my phone. Didn't work tough, boo!"
Tue Apr 07 01:15:11 PDT 2009,Chawmain,"@NYBabe Oh balls,  I forgot all about your article in the mail yesterday!  Have you got a link to it or an electronic copy?"
Tue Apr 07 01:15:13 PDT 2009,piippo_,"Doing some architectural modeling for a change now, going smooth so far. Intuos 4 M is looking very tempting... can't get one yet"
Tue Apr 07 01:15:16 PDT 2009,baybiegela,"you PROMISED not to leave me, right?? i hope you wouldn't break that promise."
Tue Apr 07 01:15:37 PDT 2009,chew_it,flu shot.. ouch
Tue Apr 07 01:15:36 PDT 2009,MoonFireLove,I am scheduled to be very productive on a few hrs and I still can not sleep.   Insomia has gotten to me..
Tue Apr 07 01:15:42 PDT 2009,tlelover91,"Stephen just left,  i miss him sooo much...."
Tue Apr 07 01:15:48 PDT 2009,iisme12345,i'm gonna lay down and count my breaths until i fall asleep....WOOO lol....it's cuddle day today...I NEED SOMEONE TO CUDDLE WITH
Tue Apr 07 01:15:48 PDT 2009,vriezzy,"its 3:24pm here, and i dont wanna go to chemistry course.. i dont wanna meet jordi! thats the main reason.."
Tue Apr 07 01:15:52 PDT 2009,Laura6476,LEAH! You not going then?
Tue Apr 07 01:15:51 PDT 2009,StonerSi,@zinziii dammit! when ya heading home? we didn't get messy drunk together at any point!
Tue Apr 07 01:15:58 PDT 2009,liquid_city,"Tonight's Gyratory System show at the vibe bar will be electronic, due to drummer illness."
Tue Apr 07 01:16:03 PDT 2009,niw,Wow! NW001/002 are now operated with A330! We can get AC power! cool...! But ticket price is hyper crazy expensive
Tue Apr 07 01:16:06 PDT 2009,HAILEY_wood,SO COLD
Tue Apr 07 01:16:08 PDT 2009,evilbugz,"76 in a few minutes, then going to bed. Since Eric hates me and wont run around with me"
Tue Apr 07 01:16:14 PDT 2009,natalie161185,its day one of my ivf injections so let the fun begin
Tue Apr 07 01:16:17 PDT 2009,BBK70,"@StephenDon24 I just cant commit the time though, my play time isnt the same as everyone elses"
Tue Apr 07 01:16:18 PDT 2009,getvisible,@MichellePen immensely!! Started playing with new sites as I didn't want to mess up Easter one - paranoid moi?
Tue Apr 07 01:16:19 PDT 2009,mattrowntree,Let's hope the sore throat clears up before the break and is not a pre-cursor to illness over the holidays
Tue Apr 07 01:16:25 PDT 2009,Toffeegirluk,Has a bit of a scratchy throat  I hope it goes away before thursday and my weekend of fun!
Tue Apr 07 01:16:28 PDT 2009,Lelelyn,ugh hate haviinq dis sleepiinq problemsz
Tue Apr 07 01:16:39 PDT 2009,GinaQ59,Wanted to tweet that I was in Victoria! But silly Canadian service wouldn't work. Home now and sad vacation is over.
Tue Apr 07 01:16:40 PDT 2009,kollektor,There's more security here than at Sydney Airport. And no spirits at the bar!  #startrek
Tue Apr 07 01:16:44 PDT 2009,marcofrissen,@adamcurry is it possible to add another stream option that uses the regular 8080/80 port? I can't stream noagenda because of fw/proxy
Tue Apr 07 01:16:43 PDT 2009,xLacerationx,@gfalcone601 nawww fly me to London? Australia is boring
Tue Apr 07 01:16:51 PDT 2009,rockbigdave,@addersop I have a habbit of misspelling bought.
Tue Apr 07 01:16:53 PDT 2009,woodsm3,Just got back from picking up my parents...goodbye house to myself
Tue Apr 07 01:16:58 PDT 2009,dodinka,I understand nothing from this Twitter
Tue Apr 07 01:16:58 PDT 2009,simonhowes,*yawn* Morning all.  I had a real rough night.
Tue Apr 07 01:16:59 PDT 2009,TradingGoddess,@trib Agreed.
Tue Apr 07 01:17:14 PDT 2009,scialom1,"The sun is shining, gotta get to work"
Tue Apr 07 01:17:17 PDT 2009,omgwtfannie,@moony394 i think i will be even more in denial after i watch
Tue Apr 07 01:17:22 PDT 2009,torbengee,turns out there had been #earthquake warnings in Italy and they were ignored: http://bit.ly/4dVYg3
Tue Apr 07 01:17:29 PDT 2009,CSSVT,@_Cube_  creepin me out dude. May have to cancel my trip to sydney now.....  LOL
Tue Apr 07 01:17:33 PDT 2009,katzenbeere,going to work now
Tue Apr 07 01:17:35 PDT 2009,Gracie_Wilbury,It's snowing again
Tue Apr 07 01:17:35 PDT 2009,natashasaurus,im bored and my fingers hurt from playing the guitar all day
Tue Apr 07 01:17:48 PDT 2009,ChuckSmith,@sevenmac You should set up a video channel for your podcast on Miro. Just checked and you're not listed there.
Tue Apr 07 01:17:52 PDT 2009,HBehrens,"will have a meeting in an hour to explain &quot;which version of oAW we use&quot;. What to say? None? atm, it's just a heap of unbundled EMF tools"
Tue Apr 07 01:17:51 PDT 2009,psych0sis,I miss my room in Pasig.. I have no place right now to take SP's
Tue Apr 07 01:17:54 PDT 2009,pbhawkins,"Carter Co, Kentucky has estblshd thier first public library and are in need of a director!! Thier entire budget is only $54,000/year"
Tue Apr 07 01:17:56 PDT 2009,InsaneIrish443,In this day and age doctors shouldn't take this long with results
Tue Apr 07 01:17:58 PDT 2009,KadijaKamara,Train late again!! ... I'm gonna have to walk the hall of shame
Tue Apr 07 01:18:00 PDT 2009,surye,@mae_fitch You keep deleting my number
Tue Apr 07 01:18:05 PDT 2009,RoseStack,@jess22t haha i know eh. but i'm thinking about vet science at sydney uni. cept that the guy wasn't there last night. he was in hostpital
Tue Apr 07 01:18:06 PDT 2009,lydkwan,I miss them in Adelaide.  I wish I was there too... The beach looks beautiful.
Tue Apr 07 01:18:09 PDT 2009,alexwestfallhey,umm yeah. homework.
Tue Apr 07 01:18:20 PDT 2009,emelia009,Well I'm going to bed early...I wish I could sleep in tomorrow
Tue Apr 07 01:18:28 PDT 2009,Synoiz,"Morning tweetpeeps, I didn't get to bed until 3am yesterday. Was on MSN to Alex until 2 and then wanted to play Dead Space before bed"
Tue Apr 07 01:18:30 PDT 2009,sophie_1992,good morning! i'm off to the hospital with my dad to spend basically all day in the waiting room just for a two minute app fun fun fun!
Tue Apr 07 01:18:33 PDT 2009,val_del_hierro,Can't sleep and brother is at home with girlfriend and baby so i can't sleep in his room any more
Tue Apr 07 01:18:37 PDT 2009,majidff,firefox e lanati ! hey crash hey crash!
Tue Apr 07 01:18:39 PDT 2009,cristinadelr,wants a polaroid camera.
Tue Apr 07 01:18:40 PDT 2009,fullcrate,off to the hospital :S some jaw breaking is about to happen!
Tue Apr 07 01:18:41 PDT 2009,Laura6476,I wish my iPhone would let me do the @ thing  it would be SO much easier
Tue Apr 07 01:18:44 PDT 2009,suzannee87,"Tried to install a Twitter-application on my phone. Didn't work though, boo!"
Tue Apr 07 01:18:46 PDT 2009,Little_Loz,"I don't want to study, i want to go shopping instead!!"
Tue Apr 07 01:18:49 PDT 2009,alxgith,"I saw a girl on the Blog thumbnails, went in, and she was WAYYYY CP... I feel dirty.  I need a shower."
Tue Apr 07 01:19:07 PDT 2009,trpennington,Ahhh!! The Drafthouse had a surprise world premiere screening of the new Star Trek last night! And I was at Torchys!
Tue Apr 07 01:19:09 PDT 2009,warrenbuckley,@andygosling ouch  zoom:1 and the clearfix method are your friends.
Tue Apr 07 01:19:15 PDT 2009,AKELLY01,Is just loving the fact that it is 3:30 in the a.m. and my lil daughter will not go back to sleep!!!
Tue Apr 07 01:19:13 PDT 2009,humandescent,nasty scraping noises from the back of my car ...
Tue Apr 07 01:19:19 PDT 2009,jvdmeulen,#php gives me a segfault with a preg_split
Tue Apr 07 01:19:21 PDT 2009,rebeccaclark,&quot;its not how you are alike. its how you are diferent&quot; I just cried in that montage flashback in HP5  makes me cry every time.
Tue Apr 07 01:19:23 PDT 2009,Electriceunice,in my bed trying helplessly to breathe out of my nose without coming across the itchy need to sneeze  allergies suck many things.
Tue Apr 07 01:19:53 PDT 2009,aileen_,the sun sets way too early
Tue Apr 07 01:19:55 PDT 2009,conorfletcher,"Hello Tuesday, hope your better than I think. Won't tweet for a few hours later"
Tue Apr 07 01:19:59 PDT 2009,zeKok,@mileycyrus http://twitpic.com/2y606 - I want a Sofie!  She's helllza cute.
Tue Apr 07 01:19:59 PDT 2009,natalieannem,"@chewbeka yeah it is brutal  at least it's not until June lmao. But I'm excited, then we have to get onto another plane to Canada LOL"
Tue Apr 07 01:20:03 PDT 2009,sipaice,...but first the other workathlon: 3 sets of management accounts one after the other.
Tue Apr 07 01:20:09 PDT 2009,AdzyPadzy,"@DHughesy Thats when i have my birthday, but we already have plans"
Tue Apr 07 01:20:11 PDT 2009,AngelaGos77,"@msdivineknight see thats why I never go to bed early, cause if u sleep u miss things!! I slept I missed Joe!!!!!!!! Unhappy And!!"
Tue Apr 07 01:20:11 PDT 2009,Carto,I'm struggling to type this morning...maybe I'm still suffering from day-glo overload from Friday's 80's Fest
